Flórida Paulista,São Paulo,14 936
Botelhos,Minas Gerais,14 927
Santa Branca,São Paulo,14 925
Santa Izabel do Oeste,Paraná,14 924
Alto do Rodrigues,Rio Grande do Norte,14 923
Porteiras,Ceará,14 920
Jatobá,Pernambuco,14 904
Candeias,Minas Gerais,14 890
Brasil Novo,Pará,14 883
Pedro Velho,Rio Grande do Norte,14 881
Cidelândia,Maranhão,14 855
Jacaraci,Bahia,14 855
Feliz Natal,Mato Grosso,14 847
Nina Rodrigues,Maranhão,14 826
Alagoinha,Pernambuco,14 798
Bom Jesus do Galho,Minas Gerais,14 792
Assaí,Paraná,14 792
Tavares,Paraíba,14 791
Xexéu,Pernambuco,14 789
São Félix,Bahia,14 784
Curuá,Pará,14 776
Apuiarés,Ceará,14 742
Governador Celso Ramos,Santa Catarina,14 739
Ponto Novo,Bahia,14 729
Governador Eugênio Barros,Maranhão,14 703
Tibau do Sul,Rio Grande do Norte,14 694
São Sebastião do Uatumã,Amazonas,14 678
Caetanos,Bahia,14 671
Alfredo Chaves,Espírito Santo,14 670
Simões,Piauí,14 664
Pacatuba,Sergipe,14 650
Itaguaçu da Bahia,Bahia,14 650
Santa Filomena,Pernambuco,14 645
Balneário Pinhal,Rio Grande do Sul,14 645
Palmeirais,Piauí,14 633
Barra de Guabiraba,Pernambuco,14 632
Ribeira do Amparo,Bahia,14 631
Alagoinha,Paraíba,14 629
Matias Barbosa,Minas Gerais,14 626
Montalvânia,Minas Gerais,14 621
Bicas,Minas Gerais,14 612
Santa Maria do Suaçuí,Minas Gerais,14 607
Cândido de Abreu,Paraná,14 606
Caldas,Minas Gerais,14 600
Itatim,Bahia,14 588
Retirolândia,Bahia,14 588
Jiquiriçá,Bahia,14 576
Paranhos,Mato Grosso do Sul,14 576
Maurilândia,Goiás,14 568
Alterosa,Minas Gerais,14 566
Quatis,Rio de Janeiro,14 562
Mucambo,Ceará,14 561
Elesbão Veloso,Piauí,14 550
Serra Preta,Bahia,14 531
Ilhota,Santa Catarina,14 531
Campestre do Maranhão,Maranhão,14 530
Arez,Rio Grande do Norte,14 526
Boninal,Bahia,14 518
Santo Antônio dos Lopes,Maranhão,14 516
Santa Juliana,Minas Gerais,14 497
Ibirataia,Bahia,14 476
Igarapé do Meio,Maranhão,14 470
Jacaraú,Paraíba,14 467
Poço das Trincheiras,Alagoas,14 447
Bom Princípio,Rio Grande do Sul,14 446
São João d'Aliança,Goiás,14 423
Andorinha,Bahia,14 416
Graça,Ceará,14 415
Candiba,Bahia,14 415
Taguaí,São Paulo,14 415
Marmeleiro,Paraná,14 407
Joaquim Pires,Piauí,14 396
Casinhas,Pernambuco,14 395
Campo Novo de Rondônia,Rondônia,14 391
Carlópolis,Paraná,14 391
Tapurah,Mato Grosso,14 380
Peri Mirim,Maranhão,14 371
Alto Longá,Piauí,14 371
Brazópolis,Minas Gerais,14 364
Astolfo Dutra,Minas Gerais,14 358
São Pedro do Piauí,Piauí,14 356
Iracema,Ceará,14 351
Itagibá,Bahia,14 331
Pacaembu,São Paulo,14 326
Rio Piracicaba,Minas Gerais,14 325
Quatá,São Paulo,14 309
Santa Maria do Cambucá,Pernambuco,14 308
Itapuí,São Paulo,14 297
Anamã,Amazonas,14 292
Brejo do Cruz,Paraíba,14 287
Tarumirim,Minas Gerais,14 280
Satubinha,Maranhão,14 274
Guapé,Minas Gerais,14 269
Cerro Largo,Rio Grande do Sul,14 243
Ipecaetá,Bahia,14 229
Chapada Gaúcha,Minas Gerais,14 217
Iaciara,Goiás,14 215
Paraíso do Norte,Paraná,14 211
Guapó,Goiás,14 206
Santa Luzia do Itanhi,Sergipe,14 205
Arroio dos Ratos,Rio Grande do Sul,14 201
Frecheirinha,Ceará,14 195
Santo Cristo,Rio Grande do Sul,14 177
Siderópolis,Santa Catarina,14 176
Nilo Peçanha,Bahia,14 156
Brejões,Bahia,14 155
Engenheiro Paulo de Frontin,Rio de Janeiro,14 138
Várzea da Roça,Bahia,14 135
Ibiraci,Minas Gerais,14 128
Gurinhém,Paraíba,14 125
Coribe,Bahia,14 108
São João do Araguaia,Pará,14 105
Vianópolis,Goiás,14 088
Iconha,Espírito Santo,14 083
Massaranduba,Paraíba,14 077
Cabo Verde,Minas Gerais,14 074
Maracaí,São Paulo,14 069
Vila Valério,Espírito Santo,14 065
Avanhandava,São Paulo,14 063
Ivaí,Paraná,14 049
Cumaru do Norte,Pará,14 044
Satuba,Alagoas,14 042
Ielmo Marinho,Rio Grande do Norte,14 033
Araruna,Paraná,14 029
Maria da Fé,Minas Gerais,14 019
Peabiru,Paraná,14 017
Lagoa da Confusão,Tocantins,13 989
Uruoca,Ceará,13 988
Itaguaçu,Espírito Santo,13 982
Senador La Rocque,Maranhão,13 981
Cristópolis,Bahia,13 981
Baianópolis,Bahia,13 979
Miraíma,Ceará,13 965
Urupês,São Paulo,13 965
Pedro Afonso,Tocantins,13 964
Engenheiro Beltrão,Paraná,13 962
Morungaba,São Paulo,13 936
Montividiu,Goiás,13 935
Santa Brígida,Bahia,13 917
Angical,Bahia,13 902
Uibaí,Bahia,13 894
Senador Rui Palmeira,Alagoas,13 893
Piratininga,São Paulo,13 890
Campina da Lagoa,Paraná,13 888
São Ludgero,Santa Catarina,13 886
Centro do Guilherme,Maranhão,13 876
Demerval Lobão,Piauí,13 862
Jaguapitã,Paraná,13 861
Tracunhaém,Pernambuco,13 856
Uarini,Amazonas,13 839
Mansidão,Bahia,13 822
Santo Augusto,Rio Grande do Sul,13 813
São José do Cedro,Santa Catarina,13 811
Alvorada d'Oeste,Rondônia,13 807
Serra Branca,Paraíba,13 807
Puxinanã,Paraíba,13 801
Vila Nova dos Martírios,Maranhão,13 800
Uruana,Goiás,13 795
Quatipuru,Pará,13 794
Nioaque,Mato Grosso do Sul,13 794
Queluz,São Paulo,13 788
Balneário Arroio do Silva,Santa Catarina,13 782
Cotegipe,Bahia,13 756
Valentim Gentil,São Paulo,13 732
Conceição do Rio Verde,Minas Gerais,13 729
Virgem da Lapa,Minas Gerais,13 729
Feliz,Rio Grande do Sul,13 728
Itiquira,Mato Grosso,13 727
Santana do Maranhão,Maranhão,13 704
Mallet,Paraná,13 697
Palmares Paulista,São Paulo,13 691
Camapuã,Mato Grosso do Sul,13 675
Irupi,Espírito Santo,13 672
Passa-e-Fica,Rio Grande do Norte,13 667
General Carneiro,Paraná,13 661
Águas Vermelhas,Minas Gerais,13 656
Mirabela,Minas Gerais,13 651
Iporã,Paraná,13 642
Chã de Alegria,Pernambuco,13 641
Mascote,Bahia,13 619
Barra do Ribeiro,Rio Grande do Sul,13 618
Arara,Paraíba,13 613
Choró,Ceará,13 608
Firminópolis,Goiás,13 604
Amajari,Roraima,13 561
Palmácia,Ceará,13 553
Miranorte,Tocantins,13 551
Pé de Serra,Bahia,13 535
Tomar do Geru,Sergipe,13 534
Alexandria,Rio Grande do Norte,13 529
Manoel Ribas,Paraná,13 517
Itaguara,Minas Gerais,13 510
Martinho Campos,Minas Gerais,13 497
Piquete,São Paulo,13 495
Itapetim,Pernambuco,13 492
Serrolândia,Bahia,13 490
Paripueira,Alagoas,13 484
Caapiranga,Amazonas,13 482
Jutaí,Amazonas,13 462
Joanópolis,São Paulo,13 453
Caldeirão Grande,Bahia,13 452
Arroio do Tigre,Rio Grande do Sul,13 452
Imbaú,Paraná,13 449
Abre Campo,Minas Gerais,13 434
Japoatã,Sergipe,13 422
Ibaretama,Ceará,13 385
Planalto,Paraná,13 385
Tenente Portela,Rio Grande do Sul,13 385
Rio Casca,Minas Gerais,13 384
Ribeirão Bonito,São Paulo,13 376
Dores do Indaiá,Minas Gerais,13 373
Luiz Alves,Santa Catarina,13 347
Lucena,Paraíba,13 344
Cantagalo,Paraná,13 340
Água Boa,Minas Gerais,13 319
Bocaiuva do Sul,Paraná,13 308
São Domingos,Goiás,13 305
Lagoa do Ouro,Pernambuco,13 300
Palestina,São Paulo,13 285
Crissiumal,Rio Grande do Sul,13 269
Alto Alegre dos Parecis,Rondônia,13 268
Banzaê,Bahia,13 251
Rio Bonito do Iguaçu,Paraná,13 240
Mogeiro,Paraíba,13 238
Balsa Nova,Paraná,13 238
São João das Missões,Minas Gerais,13 232
Buenos Aires,Pernambuco,13 224
Nordestina,Bahia,13 197
Nova Londrina,Paraná,13 188
Goiatins,Tocantins,13 169
Monte Belo,Minas Gerais,13 139
Milhã,Ceará,13 129
Balneário Rincão,Santa Catarina,13 129
Barra do Mendes,Bahia,13 128
Sangão,Santa Catarina,13 128
Maribondo,Alagoas,13 123
Andaraí,Bahia,13 122
Carnaubeira da Penha,Pernambuco,13 117
Governador Dix-Sept Rosado,Rio Grande do Norte,13 115
Lagoa Dourada,Minas Gerais,13 115
Chaval,Ceará,13 112
Sítio do Mato,Bahia,13 104
Nossa Senhora do Livramento,Mato Grosso,13 093
Marilândia,Espírito Santo,13 091
São Luís do Curu,Ceará,13 086
Turvo,Santa Catarina,13 080
Cristais,Minas Gerais,13 060
Governador Lindenberg,Espírito Santo,13 047
Deodápolis,Mato Grosso do Sul,13 043
Antônio Prado,Rio Grande do Sul,13 041
Mineiros do Tietê,São Paulo,13 023
Nova Crixás,Goiás,13 020
Terra Nova,Bahia,13 018
Piên,Paraná,13 015
Mar de Espanha,Minas Gerais,12 985
Turvo,Paraná,12 977
Piçarra,Pará,12 976
Saúde,Bahia,12 971
Igrapiúna,Bahia,12 963
Aracatu,Bahia,12 960
Heliópolis,Bahia,12 946
Manoel Vitorino,Bahia,12 944
Presidente Bernardes,São Paulo,12 943
Tapiratiba,São Paulo,12 940
Presidente Juscelino,Maranhão,12 939
Cidade Gaúcha,Paraná,12 939
Davinópolis,Maranhão,12 923
Itaipé,Minas Gerais,12 910
São José do Campestre,Rio Grande do Norte,12 901
Mamborê,Paraná,12 900
Mostardas,Rio Grande do Sul,12 888
Conceição do Castelo,Espírito Santo,12 887
Campinorte,Goiás,12 880
Rio de Contas,Bahia,12 878
Nova Canaã do Norte,Mato Grosso,12 876
Brejinho,Rio Grande do Norte,12 873
Ribeirão do Pinhal,Paraná,12 869
Patu,Rio Grande do Norte,12 861
Riolândia,São Paulo,12 856
Porto Alegre do Norte,Mato Grosso,12 849
Tacaimbó,Pernambuco,12 843
Cachoeira Alta,Goiás,12 843
Novo Lino,Alagoas,12 837
Flexeiras,Alagoas,12 823
Cardoso Moreira,Rio de Janeiro,12 818
Betânia,Pernambuco,12 811
Cambuquira,Minas Gerais,12 810
Vera Cruz,Rio Grande do Norte,12 789
São Pedro da Água Branca,Maranhão,12 779
Simplício Mendes,Piauí,12 778
São Gonçalo do Pará,Minas Gerais,12 776
Areal,Rio de Janeiro,12 763
Teixeira Soares,Paraná,12 761
Palmital,Paraná,12 755
São Geraldo,Minas Gerais,12 751
Água Doce do Maranhão,Maranhão,12 731
Sete Barras,São Paulo,12 731
Ibicuitinga,Ceará,12 730
Maxaranguape,Rio Grande do Norte,12 714
São Romão,Minas Gerais,12 713
Santa Cruz da Baixa Verde,Pernambuco,12 708
Bonfim,Roraima,12 701
Ibiraçu,Espírito Santo,12 701
Malhador,Sergipe,12 689
Jataizinho,Paraná,12 687
Fortaleza dos Nogueiras,Maranhão,12 662
Ubaí,Minas Gerais,12 661
Novo Horizonte,Bahia,12 653
Porto,Piauí,12 646
Ibirá,São Paulo,12 639
Iracema,Roraima,12 637
Rio Vermelho,Minas Gerais,12 635
São Roque do Canaã,Espírito Santo,12 602
Porecatu,Paraná,12 587
Lavínia,São Paulo,12 581
Cerro Grande do Sul,Rio Grande do Sul,12 579
Bocaina,São Paulo,12 571
Tabapuã,São Paulo,12 561
Edéia,Goiás,12 559
Várzea Nova,Bahia,12 556
Canelinha,Santa Catarina,12 553
Cortês,Pernambuco,12 543
Cananéia,São Paulo,12 542
Tabocas do Brejo Velho,Bahia,12 515
Ubaporanga,Minas Gerais,12 514
Salto do Jacuí,Rio Grande do Sul,12 512
Ilicínea,Minas Gerais,12 511
Aral Moreira,Mato Grosso do Sul,12 511
Ipaumirim,Ceará,12 507
Porto Walter,Acre,12 497
Lontras,Santa Catarina,12 497
Ataléia,Minas Gerais,12 496
Setubinha,Minas Gerais,12 493
Nova Ubiratã,Mato Grosso,12 492
Itiruçu,Bahia,12 482
Cruzeiro do Sul,Rio Grande do Sul,12 457
Brejetuba,Espírito Santo,12 450
Bom Retiro do Sul,Rio Grande do Sul,12 448
Eldorado,Mato Grosso do Sul,12 447
São Miguel do Tocantins,Tocantins,12 445
Planura,Minas Gerais,12 445
Duartina,São Paulo,12 421
Chavantes,São Paulo,12 418
Guaiçara,São Paulo,12 416
Paulista,Paraíba,12 411
Jardim do Seridó,Rio Grande do Norte,12 397
Cardoso,São Paulo,12 371
Mato Verde,Minas Gerais,12 367
Matina,Bahia,12 359
Poranga,Ceará,12 358
Licínio de Almeida,Bahia,12 357
Rio Paranaíba,Minas Gerais,12 356
Cláudia,Mato Grosso,12 338
Jerônimo Monteiro,Espírito Santo,12 336
Santa Fé,Paraná,12 330
Alto Garças,Mato Grosso,12 323
Jacinto,Minas Gerais,12 320
Correia Pinto,Santa Catarina,12 315
Taipu,Rio Grande do Norte,12 314
Pacoti,Ceará,12 313
Pedras de Maria da Cruz,Minas Gerais,12 313
Santa Luzia,Bahia,12 308
Cacequi,Rio Grande do Sul,12 291
Dom Basílio,Bahia,12 281
Capixaba,Acre,12 280
Paramoti,Ceará,12 276
Loreto,Maranhão,12 271
Atílio Vivácqua,Espírito Santo,12 270
Ventania,Paraná,12 267
Iguaracy,Pernambuco,12 265
Itanhomi,Minas Gerais,12 259
Querência do Norte,Paraná,12 257
Canápolis,Minas Gerais,12 251
Jequeri,Minas Gerais,12 246
Araçás,Bahia,12 237
Ponto dos Volantes,Minas Gerais,12 235
Axixá,Maranhão,12 234
São Francisco do Maranhão,Maranhão,12 226
Serra do Mel,Rio Grande do Norte,12 225
Itapejara d'Oeste,Paraná,12 220
Ferreiros,Pernambuco,12 216
Congonhal,Minas Gerais,12 209
Santo Amaro das Brotas,Sergipe,12 200
Icaraí de Minas,Minas Gerais,12 200
Carmo da Cachoeira,Minas Gerais,12 193
Andrelândia,Minas Gerais,12 189
Capela de Santana,Rio Grande do Sul,12 183
Porto Esperidião,Mato Grosso,12 176
Colares,Pará,12 175
Santa Leopoldina,Espírito Santo,12 171
Belém de Maria,Pernambuco,12 169
Saubara,Bahia,12 163
Pimenteiras,Piauí,12 150
Itagi,Bahia,12 140
São Sebastião da Grama,São Paulo,12 137
Bonito de Santa Fé,Paraíba,12 126
Wanderley,Bahia,12 125
Salgado de São Félix,Paraíba,12 123
Lebon Régis,Santa Catarina,12 122
Pinheiro Machado,Rio Grande do Sul,12 122
Joaquim Távora,Paraná,12 108
Bofete,São Paulo,12 107
Godofredo Viana,Maranhão,12 104
Sales Oliveira,São Paulo,12 103
São Francisco do Brejão,Maranhão,12 082
Mortugaba,Bahia,12 063
Boa Nova,Bahia,12 039
Pilar,Paraíba,12 036
Aperibé,Rio de Janeiro,12 036
Três Barras do Paraná,Paraná,12 036
Mondaí,Santa Catarina,12 034
Presidente Jânio Quadros,Bahia,12 028
Nova Olinda,Tocantins,12 014
Inhangapi,Pará,12 009
Iacanga,São Paulo,12 002
Peixe,Tocantins,11 996
Perdigão,Minas Gerais,11 994
Campo Alegre,Santa Catarina,11 985
Cedro,Pernambuco,11 972
Terra Alta,Pará,11 971
Guaraniaçu,Paraná,11 969
Guimarães,Maranhão,11 966
Moreira Sales,Paraná,11 966
Abaiara,Ceará,11 965
Antônio Gonçalves,Bahia,11 955
Lima Campos,Maranhão,11 943
Rio dos Cedros,Santa Catarina,11 937
Amaturá,Amazonas,11 934
São Félix do Araguaia,Mato Grosso,11 934
Santa Terezinha,Pernambuco,11 914
Benedito Novo,Santa Catarina,11 896
Imaculada,Paraíba,11 877
Vale do Sol,Rio Grande do Sul,11 873
Céu Azul,Paraná,11 872
Caetanópolis,Minas Gerais,11 869
Conceição dos Ouros,Minas Gerais,11 852
Seringueiras,Rondônia,11 846
Alcântaras,Ceará,11 846
Brasilândia,Mato Grosso do Sul,11 835
Berilo,Minas Gerais,11 813
Gouveia,Minas Gerais,11 811
Santana do Matos,Rio Grande do Norte,11 808
Tacuru,Mato Grosso do Sul,11 795
São Sebastião de Lagoa de Roça,Paraíba,11 793
São João do Manhuaçu,Minas Gerais,11 785
Wanderlândia,Tocantins,11 783
Redentora,Rio Grande do Sul,11 782
Normandia,Roraima,11 772
Aratuba,Ceará,11 759
Chupinguaia,Rondônia,11 755
Baixa Grande do Ribeiro,Piauí,11 751
Serra do Salitre,Minas Gerais,11 750
Presidente Kennedy,Espírito Santo,11 741
São Miguel das Matas,Bahia,11 733
Vera,Mato Grosso,11 731
Angicos,Rio Grande do Norte,11 695
Fronteiras,Piauí,11 690
Paranacity,Paraná,11 685
Olivença,Alagoas,11 681
Teixeiras,Minas Gerais,11 680
Ponte Serrada,Santa Catarina,11 674
Rio do Pires,Bahia,11 672
Antônio Cardoso,Bahia,11 670
Gravatal,Santa Catarina,11 652
Campo do Meio,Minas Gerais,11 648
Rodeio,Santa Catarina,11 647
Buriti do Tocantins,Tocantins,11 644
Barro Alto,Goiás,11 643
Itabirinha,Minas Gerais,11 637
Jaqueira,Pernambuco,11 632
Rio Novo do Sul,Espírito Santo,11 630
Cachoeira de Minas,Minas Gerais,11 609
Paranatama,Pernambuco,11 608
Gararu,Sergipe,11 599
Alvorada do Sul,Paraná,11 598
Ipaporanga,Ceará,11 597
Capela do Alto Alegre,Bahia,11 597
Itaipulândia,Paraná,11 588
Alto Paraguai,Mato Grosso,11 587
Lençóis,Bahia,11 586
Sebastião Laranjeiras,Bahia,11 586
Jaguaribara,Ceará,11 580
Resende Costa,Minas Gerais,11 578
Nhandeara,São Paulo,11 575
Nonoai,Rio Grande do Sul,11 574
Ouro Branco,Alagoas,11 573
Itainópolis,Piauí,11 571
Santo Antônio do Jacinto,Minas Gerais,11 570
Duas Barras,Rio de Janeiro,11 563
Roca Sales,Rio Grande do Sul,11 556
Ilha Comprida,São Paulo,11 552
Dois Irmãos do Buriti,Mato Grosso do Sul,11 547
Carmo da Mata,Minas Gerais,11 546
Vale do Anari,Rondônia,11 545
Jucati,Pernambuco,11 545
Balneário Gaivota,Santa Catarina,11 537
Lagoa Grande do Maranhão,Maranhão,11 534
Pirangi,São Paulo,11 524
Santa Mariana,Paraná,11 523
Aramari,Bahia,11 519
Nova Europa,São Paulo,11 519
Pedro de Toledo,São Paulo,11 507
Estiva Gerbi,São Paulo,11 507
Bonito de Minas,Minas Gerais,11 502
Xambioá,Tocantins,11 500
Jequiá da Praia,Alagoas,11 495
Calçoene,Amapá,11 493
Getulina,São Paulo,11 485
Muquém do São Francisco,Bahia,11 479
Capitão de Campos,Piauí,11 471
Antônio Carlos,Minas Gerais,11 471
Nova Laranjeiras,Paraná,11 462
Curimatá,Piauí,11 461
São Carlos,Santa Catarina,11 456
Igarapé Grande,Maranhão,11 453
Duque Bacelar,Maranhão,11 451
Estiva,Minas Gerais,11 416
Porto Firme,Minas Gerais,11 414
Alto Taquari,Mato Grosso,11 413
Lajes,Rio Grande do Norte,11 410
Martinópole,Ceará,11 407
Pérola,Paraná,11 406
Divisópolis,Minas Gerais,11 396
Eugenópolis,Minas Gerais,11 383
Guaraci,São Paulo,11 382
Anguera,Bahia,11 369
Batayporã,Mato Grosso do Sul,11 368
Campo Redondo,Rio Grande do Norte,11 363
Avelino Lopes,Piauí,11 361
Moita Bonita,Sergipe,11 361
Matias Cardoso,Minas Gerais,11 360
Itatiaiuçu,Minas Gerais,11 354
Irineópolis,Santa Catarina,11 354
Bela Vista do Maranhão,Maranhão,11 347
Palmares do Sul,Rio Grande do Sul,11 342
Presidente Vargas,Maranhão,11 328
Terra de Areia,Rio Grande do Sul,11 323
Macajuba,Bahia,11 318
Urubici,Santa Catarina,11 311
Poção,Pernambuco,11 308
Senador José Porfírio,Pará,11 305
Angelim,Pernambuco,11 301
Paranaíta,Mato Grosso,11 291
Barbosa Ferraz,Paraná,11 287
Senador Alexandre Costa,Maranhão,11 285
Gentio do Ouro,Bahia,11 284
Esperantina,Tocantins,11 280
Lagoa do Mato,Maranhão,11 280
São Domingos,Sergipe,11 276
Balneário Barra do Sul,Santa Catarina,11 271
Bom Jesus,Rio Grande do Sul,11 270
Moreilândia,Pernambuco,11 269
Engenheiro Caldas,Minas Gerais,11 268
Cajapió,Maranhão,11 255
Alto Parnaíba,Maranhão,11 233
Uraí,Paraná,11 233
Corumbá de Goiás,Goiás,11 223
Chorrochó,Bahia,11 221
Groaíras,Ceará,11 219
Goianápolis,Goiás,11 217
Salgadinho,Pernambuco,11 214
Varre-Sai,Rio de Janeiro,11 208
São João do Paraíso,Maranhão,11 207
Quebrangulo,Alagoas,11 202
Areiópolis,São Paulo,11 186
Cerro Corá,Rio Grande do Norte,11 182
Fagundes,Paraíba,11 180
Três Cachoeiras,Rio Grande do Sul,11 174
Bernardino de Campos,São Paulo,11 168
Barros Cassal,Rio Grande do Sul,11 167
Montanhas,Rio Grande do Norte,11 166
Potengi,Ceará,11 165
Agrolândia,Santa Catarina,11 160
Rosário do Catete,Sergipe,11 158
Cunha Porã,Santa Catarina,11 150
Igaratinga,Minas Gerais,11 146
Primeiro de Maio,Paraná,11 138
Juscimeira,Mato Grosso,11 124
Inácio Martins,Paraná,11 117
São Gonçalo do Rio Abaixo,Minas Gerais,11 114
São Pedro do Ivaí,Paraná,11 109
Acari,Rio Grande do Norte,11 106
Catanduvas,Santa Catarina,11 106
Fervedouro,Minas Gerais,11 100
Maraial,Pernambuco,11 098
Pedralva,Minas Gerais,11 098
São Jerônimo da Serra,Paraná,11 088
Iapu,Minas Gerais,11 085
Urupá,Rondônia,11 081
Angélica,Mato Grosso do Sul,11 081
Aurelino Leal,Bahia,11 079
Itatuba,Paraíba,11 069
Jardim Alegre,Paraná,11 067
Dois Riachos,Alagoas,11 059
Mulungu,Ceará,11 056
Pires Ferreira,Ceará,11 052
São Tomé,Rio Grande do Norte,11 051
Bananal,São Paulo,11 039
Iuiú,Bahia,11 038
Itaueira,Piauí,11 037
Divinolândia,São Paulo,11 027
Afonso Bezerra,Rio Grande do Norte,11 024
Tacima,Paraíba,11 024
Uiramutã,Roraima,11 014
Caracol,Piauí,11 009
Delta,Minas Gerais,10 994
Mauá da Serra,Paraná,10 994
Arceburgo,Minas Gerais,10 990
Manaíra,Paraíba,10 988
Paraúna,Goiás,10 988
Ararendá,Ceará,10 983
Calçado,Pernambuco,10 983
Bueno Brandão,Minas Gerais,10 982
Matias Olímpio,Piauí,10 979
São Tiago,Minas Gerais,10 979
Carnaubais,Rio Grande do Norte,10 972
Rio do Fogo,Rio Grande do Norte,10 961
Rialma,Goiás,10 961
Apiúna,Santa Catarina,10 951
Capinzal do Norte,Maranhão,10 937
Parapuã,São Paulo,10 934
Governador Archer,Maranhão,10 931
Prudente de Morais,Minas Gerais,10 931
Tenente Ananias,Rio Grande do Norte,10 923
Cacimbinhas,Alagoas,10 920
São Vicente do Seridó,Paraíba,10 919
Laranja da Terra,Espírito Santo,10 919
São Bento do Sapucaí,São Paulo,10 907
Arataca,Bahia,10 904
Lago do Junco,Maranhão,10 900
Primavera,Pará,10 889
Roseira,São Paulo,10 888
Jordânia,Minas Gerais,10 872
Santa Maria de Itabira,Minas Gerais,10 867
General Salgado,São Paulo,10 855
Parnaguá,Piauí,10 846
Vargem,São Paulo,10 842
Milagres,Bahia,10 838
Juripiranga,Paraíba,10 830
Rincão,São Paulo,10 824
Itapuã do Oeste,Rondônia,10 819
Miradouro,Minas Gerais,10 818
Vera Cruz,São Paulo,10 804
Água Doce do Norte,Espírito Santo,10 801
Novo Oriente de Minas,Minas Gerais,10 800
Chapadão do Céu,Goiás,10 797
Juruaia,Minas Gerais,10 795
Pirapetinga,Minas Gerais,10 791
Mercês,Minas Gerais,10 775
Sete Quedas,Mato Grosso do Sul,10 751
Jandaíra,Bahia,10 742
Piraúba,Minas Gerais,10 732
Alto Rio Doce,Minas Gerais,10 723
Ouroeste,São Paulo,10 712
Cedral,Maranhão,10 711
Missal,Paraná,10 706
Brotas de Macaúbas,Bahia,10 705
Centenário do Sul,Paraná,10 704
Gilbués,Piauí,10 698
São Luiz do Paraitinga,São Paulo,10 693
Mirante da Serra,Rondônia,10 691
Jaguari,Rio Grande do Sul,10 684
Aragoiânia,Goiás,10 680
Seberi,Rio Grande do Sul,10 678
Brejolândia,Bahia,10 675
Cabeceiras do Piauí,Piauí,10 671
Babaçulândia,Tocantins,10 668
Trajano de Moraes,Rio de Janeiro,10 653
Cajobi,São Paulo,10 649
Serra Caiada,Rio Grande do Norte,10 646
Santana do Mundaú,Alagoas,10 637
Ronda Alta,Rio Grande do Sul,10 633
Sucupira do Norte,Maranhão,10 631
Faxinal dos Guedes,Santa Catarina,10 630
Ribeirão Claro,Paraná,10 622
Monte Alegre do Piauí,Piauí,10 618
Nova Floresta,Paraíba,10 614
Caroebe,Roraima,10 595
Coité do Noia,Alagoas,10 594
Pirpirituba,Paraíba,10 590
Santa Inês,Bahia,10 583
Irani,Santa Catarina,10 575
Bujari,Acre,10 572
Tapera,Rio Grande do Sul,10 569
Monsenhor Gil,Piauí,10 563
Fernando Falcão,Maranhão,10 559
Pariconha,Alagoas,10 546
São José do Jacuípe,Bahia,10 546
Grossos,Rio Grande do Norte,10 541
Nova Prata do Iguaçu,Paraná,10 540
São José do Calçado,Espírito Santo,10 536
Bom Repouso,Minas Gerais,10 527
Floresta Azul,Bahia,10 525
Rio Acima,Minas Gerais,10 524
Recreio,Minas Gerais,10 522
Santa Teresinha,Bahia,10 520
Érico Cardoso,Bahia,10 513
Campos Lindos,Tocantins,10 505
Arraias,Tocantins,10 502
Santa Cruz do Arari,Pará,10 496
Guadalupe,Piauí,10 496
Sarapuí,São Paulo,10 493
Umarizal,Rio Grande do Norte,10 485
Arroio do Sal,Rio Grande do Sul,10 483
Beneditinos,Piauí,10 479
Senhora dos Remédios,Minas Gerais,10 474
Jitaúna,Bahia,10 470
Mulungu do Morro,Bahia,10 469
Jatobá,Maranhão,10 464
Cristino Castro,Piauí,10 464
Espírito Santo,Rio Grande do Norte,10 463
Virginópolis,Minas Gerais,10 459
Ribeirão Cascalheira,Mato Grosso,10 450
Natuba,Paraíba,10 449
São Miguel do Gostoso,Rio Grande do Norte,10 441
Itarana,Espírito Santo,10 433
Apiacás,Mato Grosso,10 431
Paranã,Tocantins,10 426
Branquinha,Alagoas,10 426
Arvorezinha,Rio Grande do Sul,10 422
Catunda,Ceará,10 410
Santa Maria Madalena,Rio de Janeiro,10 380
Água Branca,Paraíba,10 375
Dona Inês,Paraíba,10 375
Boa Saúde,Rio Grande do Norte,10 367
Cachoeira dos Índios,Paraíba,10 364
Florestópolis,Paraná,10 360
Marcionílio Souza,Bahia,10 357
Ninheira,Minas Gerais,10 355
Riachuelo,Sergipe,10 354
Pintadas,Bahia,10 353
Conceição da Aparecida,Minas Gerais,10 351
Theobroma,Rondônia,10 348
Dário Meira,Bahia,10 347
Barracão,Paraná,10 347
Serrano do Maranhão,Maranhão,10 343
Centralina,Minas Gerais,10 343
Buenópolis,Minas Gerais,10 342
Aruanã,Goiás,10 340
Jacinto Machado,Santa Catarina,10 337
Urucânia,Minas Gerais,10 333
Mariluz,Paraná,10 327
Bom Jesus,Rio Grande do Norte,10 323
Terra Nova,Pernambuco,10 314
Francisco Badaró,Minas Gerais,10 311
Guaraciaba,Minas Gerais,10 307
Carmo do Rio Verde,Goiás,10 299
Maiquinique,Bahia,10 294
Dores de Campos,Minas Gerais,10 291
Itapitanga,Bahia,10 284
Bela Vista de Minas,Minas Gerais,10 269
Rubim,Minas Gerais,10 269
Piripá,Bahia,10 253
